id,year,mode,language,finweigh,general,stpvnbrd,swcndnbrd,cityligh,wtrswr,water,sewer,swclnbrd,stclnbrd,stswc,recparsy,parkvis,athfield,recpart,parkfa,recpract,parkgr,parklp,parkcl,libsystm,libmai,libbra,libonlin,libbo,onlibsvc,netlibsvc,libsta,conmalib,connelib,trspwlk,trsppub,trspbike,trsptaxi,trspdaln,trspcpl,trspptns,trspuber,munovr,mun12mth,muntim,muncle,munsaf,munmgmtcro,muncou,safdnb,safnnb,hrd311,cont311,use311sv,info311,infowebm,svc311,svcwebmo,phone311,web311,kids,k0to5,k6to18,kprisch,kpubsch,knosch,kqschl,dhouse,ownrenhm,dlivedsf,movesf,dincome,dage,gender,dsexornt,dethnic,primlang_1,primlang_2,primlang_3,primlang_4,deduc,disablephys,disablement,zipcode,district,mixed_1,mixed_2,mixed_3,mixed_4,issue1,issue2,issue3
201510580,2015,1,1,1.598978043,5,5,5,5,5,,,2,2,,5,1,,2,,,,,,,1,5,1,5,,5,5,,6,,,,,,,,,,0,,,,,,,,2,,,,,,,,,2,,,,,3,,3,1,1,4,4,1,1,2,2,1,2,,,3,2,2,,6,,,,,,,
201510581,2015,1,1,0.740436971,4,3,4,3,4,,,3,3,,4,5,6,1,4,4,4,,,,1,1,1,,,,,,,,,,,,,,,,1,3,2,2,3,3,,,1,2,1,5,,5,,,,2,,,,,3,,2,2,5,1,7,5,1,2,4,1,,,,4,2,2,,8,,,,,,,
201510582,2015,1,1,0.85335201,3,,,,,,,,,,3,2,3,2,,,4,,,,1,1,1,,,,,,,6,6,1,1,5,1,1,1,,1,1,2,2,5,1,4,3,2,,,,,,,,,2,,,,,3,,2,2,6,3,5,4,3,1,5,3,,,,3,2,2,,7,,,,,,,
201510583,2015,1,1,0.85335201,3,,,,,,,,,,4,5,2,1,3,3,3,,,,3,4,2,4,4,4,4,4,4,3,2,2,2,6,1,1,2,,1,3,3,3,2,3,5,4,2,,,,,,,,,1,2,1,,1,3,5,5,2,4,1,6,4,1,3,4,1,,,,4,2,2,,1,,,,,,,
201510584,2015,1,1,0.85335201,3,,,,,,,,,,4,1,,2,,,,,,,1,1,1,,,,,,,6,1,1,1,5,1,1,1,,1,4,7,4,4,4,4,4,1,1,1,,,,,,,1,2,1,,1,3,4,5,1,6,4,6,4,1,3,2,1,,,,4,2,2,,9,,,,,,,
201510585,2015,1,1,0.740436971,2,3,6,2,4,,,5,4,,3,5,6,1,3,3,5,,,,1,5,5,4,4,6,3,,4,,,,,,,,,,1,3,3,2,4,2,,,2,,,,,,,,,2,,,,,3,,2,1,6,4,8,5,2,5,9,1,,,,4,2,2,,7,,,,,,,
201510586,2015,1,1,1.720993996,4,5,5,5,5,,,3,3,,1,5,4,2,,,1,,,,4,3,3,5,5,4,5,4,4,,,,,,,,,,1,4,4,4,2,4,,,1,1,4,,5,,7,,,2,,,,,3,,1,2,3,3,1,2,1,4,4,1,,,,2,2,2,,3,,,,,,,
201510587,2015,1,1,1.720993996,2,3,3,4,4,,,1,2,,4,5,6,2,,,4,,,,1,1,1,,,,,,,,,,,,,,,,1,1,2,2,4,3,,,1,2,1,4,,7,,,,2,,,,,3,,2,2,2,1,7,2,1,3,4,1,,,,4,2,2,,2,,,,,,,
201510588,2015,1,1,0.740436971,4,,,,,,,,,,4,5,6,1,4,5,5,,,,1,3,1,3,,6,5,,4,1,1,1,2,1,1,1,1,,1,5,4,3,4,3,5,4,2,,,,,,,,,2,,,,,3,,1,2,6,2,2,5,2,3,4,1,,,,4,1,2,,1,,,,,,,
201510589,2015,1,1,1.720993996,4,2,4,4,5,,,3,3,,5,5,3,2,,,4,,,,4,4,1,5,,4,4,4,4,,,,,,,,,,1,4,4,3,3,3,,,1,1,1,,,,,,,1,1,2,,,3,,4,2,4,2,2,2,1,3,5,3,,,,3,2,2,,9,,,,,,,
201510590,2015,1,1,1.010167003,3,4,4,3,4,,,2,4,,4,3,4,1,3,4,4,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,5,3,,,1,1,1,,,,,,,1,1,2,,,3,,4,1,6,4,6,3,1,3,4,1,,,,4,2,2,,10,,,,,,,
201510591,2015,1,1,0.695734024,3,2,3,3,2,,,2,2,,4,2,6,2,,,4,,,,1,1,1,,,,,,,,,,,,,,,,1,3,2,4,4,4,,,1,2,1,5,,5,,,,2,,,,,3,,1,1,6,4,6,6,1,2,10,1,,,,4,2,2,,2,5,3,,,,,
201510592,2015,1,1,0.740436971,3,2,3,4,4,,,2,2,,4,4,4,2,,,4,,,,2,1,1,4,,6,6,4,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,2,,,,,3,,3,1,6,4,5,5,1,3,2,1,,,,2,2,2,,10,,,,,,,
201510593,2015,1,1,0.740436971,3,4,4,3,3,,,4,5,,2,5,3,2,,,4,,,,1,1,1,,,,,,,,,,,,,,,,1,4,4,3,2,3,,,1,1,1,,,,,,,2,,,,,3,,1,1,6,4,5,5,2,2,4,1,,,,4,2,2,,9,,,,,,,
201510594,2015,1,1,0.85335201,3,,,,,,,,,,4,4,5,1,3,4,4,,,,3,1,3,3,4,5,5,5,,6,6,5,1,2,1,1,3,,1,3,3,4,4,4,5,4,2,,,,,,,,,2,,,,,3,,4,2,5,3,5,4,1,3,4,1,,,,4,2,2,,5,,,,,,,
201510595,2015,1,2,0.740436971,4,5,5,4,5,,,5,5,,4,3,6,1,4,4,4,,,,3,3,1,5,,6,4,3,3,,,,,,,,,,1,3,2,4,2,4,,,1,1,1,,,,,,,2,,,,,3,,2,1,6,6,2,5,2,3,5,3,,,,3,2,2,,4,,,,,,,
201510596,2015,1,1,1.720993996,3,,,,,,,,,,4,5,4,1,4,4,3,,,,4,4,4,3,3,6,4,4,4,6,2,3,2,5,1,1,5,,1,2,2,3,4,2,5,4,2,,,,,,,,,2,,,,,3,,2,2,3,1,5,2,1,3,10,1,,,,4,2,2,,6,5,3,,,,,
201510597,2015,1,1,1.720993996,5,,,,,,,,,,5,5,5,2,,,5,,,,1,1,1,,,,,,,4,3,1,1,6,1,1,4,,1,5,3,4,5,1,3,2,1,2,1,5,,4,,,,2,,,,,3,,3,2,1,2,2,2,1,1,4,1,,,,3,2,2,,11,,,,,,,
201510598,2015,1,1,0.740436971,4,,,,,,,,,,7,3,6,1,4,5,4,,,,1,4,1,4,,4,5,,5,5,3,1,1,6,6,1,1,,1,3,3,2,3,4,5,4,1,2,1,4,,2,,,,2,,,,,3,,3,2,3,4,5,5,2,3,10,1,2,5,,4,2,2,,4,2,11,,,,,
201510599,2015,1,1,1.720993996,1,1,2,2,3,,,1,1,,3,4,4,1,4,3,3,,,,5,3,3,3,4,3,3,2,2,,,,,,,,,,1,1,1,1,5,1,,,1,1,1,,,,,,,1,2,1,,,3,5,4,2,2,1,5,2,2,2,5,1,,,,3,1,1,,10,,,,,,,
201510600,2015,1,1,1.010167003,4,,,,,,,,,,5,5,6,2,,,5,,,,1,1,1,,,,,,,6,6,1,5,4,1,1,5,,1,4,1,3,4,3,5,5,1,1,2,,3,,7,,,2,,,,,3,,2,2,6,4,6,3,2,3,4,1,20,,,4,2,2,,3,,,,,,,
201510601,2015,1,1,1.010167003,4,,,,,,,,,,4,3,5,2,,,4,,,,3,2,1,4,,4,5,5,5,6,6,1,1,1,1,1,1,,1,4,4,3,4,3,5,3,1,3,1,3,,4,,,,1,2,1,,1,3,3,4,2,6,4,1,3,2,3,1,1,,,,3,2,2,,5,,,,,,,
201510602,2015,1,1,1.010167003,5,,,,,,,,,,4,5,2,1,3,3,4,,,,4,2,1,4,,4,5,4,5,3,2,1,2,6,1,2,1,,1,5,3,2,4,1,3,2,1,3,4,5,7,4,7,,,2,,,,,3,,2,2,6,4,6,3,1,3,4,1,,,,2,2,2,,10,,,,,,,
201510603,2015,1,1,0.740436971,4,,,,,,,,,,3,5,3,2,,,4,,,,1,5,1,4,,5,5,,5,6,3,3,1,3,1,1,1,,1,4,3,1,4,1,5,5,1,1,1,,,,,,,2,,,,,3,,1,1,6,4,5,5,1,3,2,1,,,,4,2,2,,3,,,,,,,
201510604,2015,1,1,0.695734024,4,3,4,4,5,,,4,5,,7,1,,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,0,,,,,,,,1,1,1,,,,,,,2,,,,,3,,1,1,6,4,6,6,2,3,4,1,,,,3,2,2,,11,,,,,,,
201510605,2015,1,1,1.720993996,5,,,,,,,,,,5,3,4,1,5,5,3,,,,3,3,3,5,5,5,5,5,5,6,6,6,5,1,1,1,2,,1,5,1,1,5,5,5,5,1,1,1,,,,,,,2,,,,,3,,3,2,2,1,4,2,1,4,10,1,,,,4,2,2,,9,6,4,,,,,
201510606,2015,1,1,1.010167003,4,5,5,4,4,,,5,5,,5,5,6,2,,,5,,,,1,1,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,2,,,,,3,,2,2,4,3,7,3,2,3,4,1,,,,4,2,2,,2,,,,,,,
201510607,2015,1,1,0.740436971,3,2,3,3,4,,,2,3,,3,2,6,2,,,2,,,,2,2,3,3,4,6,6,3,4,,,,,,,,,,1,2,3,3,3,3,,,1,2,1,3,,4,,,,2,,,,,3,,2,1,6,3,6,5,1,5,4,1,,,,4,2,2,,7,,,,,,,
201510608,2015,1,1,1.720993996,3,,,,,,,,,,4,4,6,2,,,5,,,,1,1,1,,,,,,,6,6,1,2,5,1,1,5,,1,3,3,4,3,4,4,4,1,1,1,,,,,,,2,,,,,3,,1,2,3,2,5,2,2,3,2,1,,,,4,2,2,,2,,,,,,,
201510609,2015,1,1,0.695734024,3,,,,,,,,,,4,2,6,2,,,4,,,,1,2,1,6,,6,4,,5,6,5,1,1,4,1,1,1,,1,4,3,4,3,3,4,3,1,1,1,,,,,,,2,,,,,3,,1,2,6,3,3,6,2,3,4,1,,,,3,2,2,,1,,,,,,,
201510610,2015,1,1,1.720993996,4,,,,,,,,,,4,3,3,1,3,3,3,,,,2,2,1,3,,3,4,4,3,6,6,1,2,4,4,1,5,,1,5,2,3,4,4,3,2,1,1,1,,,,,,,2,,,,,3,,2,2,3,1,7,2,2,3,4,1,,,,4,2,2,,2,,,,,,,
201510611,2015,1,1,1.010167003,4,4,4,4,5,,,3,4,,4,5,1,1,4,4,4,,,,1,4,4,4,4,4,5,,5,,,,,,,,,,1,4,4,4,3,3,,,1,2,1,5,,5,,,,1,2,1,,1,3,3,4,1,3,4,6,3,2,3,4,1,,,,4,2,2,,4,,,,,,,
201510612,2015,1,1,0.85335201,1,1,1,1,5,,,5,5,,4,5,2,2,,,4,,,,1,1,1,,,,,,,,,,,,,,,,1,3,3,2,5,1,,,2,,,,,,,,,2,,,,,3,,2,1,5,4,6,4,1,2,4,1,,,,3,2,2,,1,,,,,,,
201510613,2015,1,1,1.010167003,4,,,,,,,,,,5,5,4,2,,,5,,,,5,1,5,3,5,5,5,5,,6,6,4,1,1,1,1,4,,1,4,4,5,1,5,5,5,2,,,,,,,,,2,,,,,3,,1,2,1,2,8,3,2,1,5,3,,,,4,2,2,,5,,,,,,,
201510614,2015,1,1,0.85335201,5,,,,,,,,,,4,1,,2,,,,,,,3,3,1,5,,5,4,4,4,1,6,3,1,5,2,1,1,,1,4,4,5,2,5,5,5,2,,,,,,,,,2,,,,,3,,3,2,3,3,2,4,1,3,2,2,,,,2,2,2,,9,,,,,,,
201510615,2015,1,1,1.010167003,4,,,,,,,,,,5,5,5,2,,,5,,,,5,1,5,5,6,6,5,5,,6,6,1,5,6,1,1,1,,1,5,5,5,2,5,5,4,1,2,1,5,,5,,,,2,,,,,3,,1,2,2,4,5,3,1,3,4,1,,,,4,2,2,,3,,,,,,,
201510616,2015,1,1,0.740436971,4,,,,,,,,,,3,4,2,2,,,4,,,,1,5,5,4,3,1,4,,1,6,4,1,1,6,1,1,1,,1,4,4,4,3,4,4,2,1,3,1,4,,4,,,,2,,,,,3,,1,2,5,3,3,5,1,3,4,1,,,,4,2,2,,5,,,,,,,
201510617,2015,1,1,1.720993996,3,,,,,,,,,,3,5,3,2,,,3,,,,2,2,1,6,,6,6,1,4,6,2,1,3,2,1,1,4,,1,3,2,3,4,2,5,3,1,1,1,,,,,,,2,,,,,3,,2,2,4,3,7,2,2,3,4,1,,,,4,2,2,,3,,,,,,,
201510618,2015,1,1,0.85335201,4,5,5,5,5,,,5,5,,4,5,6,1,3,4,4,,,,1,1,1,,,,,,,,,,,,,,,,1,4,4,4,2,4,,,2,,,,,,,,,2,,,,,3,,1,1,5,4,6,4,1,3,4,1,,,,4,2,2,,8,,,,,,,
201510619,2015,1,2,0.85335201,5,5,5,5,3,,,5,3,,5,4,4,2,,,4,,,,1,1,1,,,,,,,,,,,,,,,,1,5,2,5,1,5,,,1,1,1,,,,,,,2,,,,,3,,1,2,4,4,8,4,1,2,5,3,,,,4,1,1,,6,,,,,,,
201510620,2015,1,1,0.85335201,3,5,3,5,5,,,4,4,,4,5,6,2,,,3,,,,1,2,3,4,3,6,6,,4,,,,,,,,,,1,2,2,3,6,2,,,2,,,,,,,,,2,,,,,3,,2,2,4,2,6,4,2,2,4,1,,,,4,2,2,,5,,,,,,,
201510621,2015,1,1,1.010167003,4,,,,,,,,,,4,4,4,2,,,2,,,,1,4,1,6,,6,4,,5,6,1,1,2,6,1,1,2,,1,3,3,3,2,3,5,3,1,2,2,1,5,1,5,,,1,1,2,,,3,,3,2,4,1,6,3,1,3,5,1,,,,3,2,2,,8,,,,,,,
201510622,2015,1,1,0.85335201,7,,,,,,,,,,4,4,5,2,,,5,,,,1,1,1,,,,,,,6,4,1,2,4,4,1,1,,1,3,3,3,4,3,5,5,1,3,1,5,,5,,,,2,,,,,3,,2,1,5,4,7,4,1,2,4,1,,,,4,2,2,,7,,,,,,,
201510623,2015,1,1,0.695734024,3,,,,,,,,,,4,5,6,2,,,5,,,,1,1,1,,,,,,,4,5,1,2,5,2,1,1,,1,3,5,5,3,5,5,5,1,1,1,,,,,,,2,,,,,3,,1,2,6,1,6,6,2,3,4,1,,,,3,2,2,,2,,,,,,,
201510624,2015,1,1,1.598978043,5,,,,,,,,,,4,5,4,2,,,5,,,,4,5,1,5,,5,5,3,4,2,1,1,1,1,1,1,1,,0,,,,,,3,6,1,1,1,,,,,,,2,,,,,3,,5,1,4,2,4,1,1,3,2,1,,,,3,2,2,,10,,,,,,,
201510625,2015,1,1,0.85335201,5,4,4,4,5,,,2,4,,4,5,6,1,4,4,6,,,,4,5,4,5,4,6,5,4,4,,,,,,,,,,1,4,3,3,3,3,,,1,2,1,4,,4,,,,1,2,1,,1,1,4,4,2,3,2,5,4,2,3,4,1,,,,4,2,2,,1,,,,,,,
201510626,2015,1,1,1.598978043,4,,,,,,,,,,3,3,3,2,,,2,,,,1,5,4,5,4,4,4,,5,4,4,1,2,4,2,3,3,,1,4,2,3,5,3,3,3,1,3,3,5,5,5,5,,,2,,,,,3,,1,5,5,4,4,1,2,3,5,1,,,,3,2,2,,11,,,,,,,
201510627,2015,1,1,0.85335201,3,1,5,4,5,,,3,3,,4,5,4,1,4,5,5,,,,1,3,2,4,5,4,3,,4,,,,,,,,,,1,4,3,2,3,2,,,2,,,,,,,,,1,2,1,1,,3,5,3,1,5,3,7,4,2,1,4,1,,,,4,2,2,,7,,,,,,,
201510628,2015,1,1,0.85335201,4,,,,,,,,,,4,5,4,2,,,4,,,,1,4,4,5,5,6,5,,5,6,2,5,1,5,5,1,1,,1,4,3,4,3,5,5,4,2,,,,,,,,,2,,,,,3,,2,1,6,4,5,4,2,3,4,1,,,,4,2,2,,11,,,,,,,
201510629,2015,1,1,0.85335201,3,3,2,1,3,,,2,2,,3,2,6,2,,,2,,,,1,1,1,,,,,,,,,,,,,,,,1,3,1,2,5,2,,,1,2,1,5,,5,,,,2,,,,,3,,1,1,6,4,7,4,1,2,2,1,,,,4,2,2,,8,,,,,,,
201510630,2015,1,1,1.010167003,5,,,,,,,,,,5,5,6,2,,,5,,,,2,2,1,5,,6,5,4,4,6,6,1,2,2,1,1,1,,1,4,4,4,2,4,5,4,1,1,1,,,,,,,2,,,,,3,,1,2,3,4,5,3,1,3,3,1,,,,2,2,2,,3,,,,,,,
201510631,2015,1,1,1.720993996,4,,,,,,,,,,4,3,6,1,4,4,5,,,,1,2,1,5,,3,5,,5,3,6,1,4,4,2,1,5,,1,2,3,4,4,3,5,4,1,1,2,,3,,2,,,2,,,,,3,,1,2,3,3,5,2,2,3,4,1,,,,4,2,2,,2,,,,,,,
201510632,2015,1,1,0.85335201,3,,,,,,,,,,2,2,4,2,,,3,,,,3,2,1,3,,3,3,4,5,2,2,2,1,3,5,1,1,,1,4,4,4,3,4,2,1,1,3,3,5,7,4,7,,,2,,,,,3,,1,2,6,3,2,4,2,3,1,1,,,,3,2,2,,5,,,,,,,
201510633,2015,1,1,0.740436971,3,2,2,4,4,,,2,2,,3,4,3,2,,,3,,,,2,2,2,4,6,6,6,4,4,,,,,,,,,,1,2,2,3,6,3,,,1,1,2,,3,,7,,,2,,,,,3,,1,2,5,2,6,5,2,3,4,1,,,,4,2,2,,2,,,,,,,
201510634,2015,1,1,1.010167003,3,,,,,,,,,,7,1,,2,,,,,,,1,1,4,6,5,6,6,,,5,6,1,2,5,4,1,1,,1,5,4,5,4,5,5,5,1,1,1,,,,,,,2,,,,,3,,2,1,3,3,7,3,2,3,2,1,,,,4,2,2,,8,,,,,,,
201510635,2015,1,1,1.010167003,7,4,3,4,4,,,2,3,,5,5,6,2,,,5,,,,3,1,3,5,5,6,4,5,,,,,,,,,,,1,5,3,4,6,4,,,1,1,1,,,,,,,1,1,2,,,3,,4,2,3,2,6,3,2,3,4,1,,,,4,2,2,,5,,,,,,,
201510636,2015,1,1,0.695734024,3,,,,,,,,,,4,4,6,2,,,3,,,,1,2,1,3,,6,4,,4,4,3,1,1,1,5,1,1,,1,3,3,4,4,4,4,3,2,,,,,,,,,2,,,,,3,,2,1,6,4,5,6,2,3,2,1,,,,4,2,2,,7,,,,,,,
201510637,2015,1,1,0.85335201,4,4,3,4,5,,,3,3,,5,5,2,1,3,4,5,,,,1,4,1,6,,6,6,,5,,,,,,,,,,1,2,2,4,5,2,,,1,3,1,4,,7,,,,1,1,1,1,,3,4,5,1,5,4,7,4,2,3,4,1,,,,4,2,2,,8,,,,,,,
201510638,2015,1,1,1.010167003,5,5,5,5,5,,,5,5,,4,4,5,2,,,4,,,,2,1,1,5,,5,5,5,,,,,,,,,,,1,4,4,4,3,3,,,1,1,1,,,,,,,1,1,2,,,3,,5,2,3,4,5,3,1,3,5,3,,,,4,2,2,,8,,,,,,,
201510639,2015,1,1,1.598978043,5,2,4,3,6,,,3,2,,7,1,,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,3,4,4,1,4,,,1,1,1,,,,,,,2,,,,,3,,7,2,3,3,4,1,1,3,1,1,,,,3,1,1,,6,,,,,,,
201510640,2015,1,1,1.720993996,3,,,,,,,,,,3,5,3,2,,,3,,,,2,1,1,3,,6,6,3,,5,2,1,1,6,1,1,1,,1,4,2,3,3,7,3,3,1,1,1,,,,,,,1,1,2,,,3,,3,1,5,3,5,2,1,3,2,1,,,,2,2,2,,9,,,,,,,
201510641,2015,1,1,0.740436971,2,,,,,,,,,,3,5,4,2,,,5,,,,5,1,2,3,5,3,5,5,,6,4,1,2,6,1,1,1,,1,3,3,2,5,1,2,2,1,4,1,5,,7,,,,2,,,,,3,,1,2,5,3,2,5,1,3,4,1,,,,3,2,2,,6,,,,,,,
201510642,2015,1,1,1.010167003,5,,,,,,,,,,5,5,6,2,,,5,,,,3,3,1,6,,2,5,2,5,6,3,1,4,4,4,1,6,,1,2,3,3,1,3,5,5,1,1,1,,,,,,,1,1,1,1,,3,5,4,2,3,2,6,3,1,3,4,1,,,,4,2,2,,2,,,,,,,
201510643,2015,1,1,0.85335201,5,4,4,3,4,,,4,4,,4,5,6,2,,,4,,,,3,3,1,4,,4,4,4,4,,,,,,,,,,1,3,3,4,3,3,,,2,,,,,,,,,2,,,,,3,,3,1,6,4,4,4,1,3,2,1,2,,,4,2,2,,6,,,,,,,
201510644,2015,1,1,0.740436971,2,3,3,1,4,,,1,1,,3,4,3,2,,,4,,,,2,1,1,4,,4,4,1,,,,,,,,,,,1,4,1,1,5,4,,,1,4,4,4,4,4,4,,,2,,,,,3,,1,1,6,2,5,5,1,2,4,1,,,,4,2,2,,5,,,,,,,
201510645,2015,1,1,0.695734024,4,2,4,3,5,,,3,4,,4,2,3,2,,,3,,,,2,4,1,3,,6,4,3,4,,,,,,,,,,1,3,2,3,3,4,,,1,1,1,,,,,,,2,,,,,3,,4,1,6,4,6,6,2,3,4,1,,,,4,2,2,,2,,,,,,,
201510646,2015,1,1,0.740436971,3,,,,,,,,,,4,3,5,2,,,5,,,,4,1,5,5,4,6,5,5,,5,4,1,2,5,3,1,1,,0,,,,,,5,5,2,,,,,,,,,2,,,,,3,,2,2,4,3,5,5,1,3,4,1,,,,4,1,2,,2,,,,,,,
201510647,2015,1,1,0.695734024,2,,,,,,,,,,3,5,3,1,5,3,3,,,,1,3,1,4,,6,4,,3,3,2,1,1,4,4,1,1,,1,2,2,4,4,3,3,6,1,3,1,5,,5,,,,1,2,1,,1,3,4,4,1,6,4,4,6,2,3,4,1,,,,4,1,2,,10,,,,,,,
201510648,2015,1,1,1.010167003,3,4,3,3,4,,,3,4,,4,5,6,1,7,6,4,,,,4,1,3,5,4,6,4,3,,,,,,,,,,,1,3,4,4,2,4,,,1,1,1,,,,,,,2,,,,,3,,2,1,2,1,6,3,1,2,4,1,,,,4,2,2,,5,,,,,,,
201510649,2015,1,1,1.598978043,4,,,,,,,,,,4,2,4,1,4,5,4,,,,2,2,3,4,4,4,4,4,4,5,5,1,1,4,2,1,1,,1,4,3,4,3,4,5,4,2,,,,,,,,,2,,,,,3,,3,1,4,3,5,1,1,3,2,1,,,,4,2,2,,4,,,,,,,
201510650,2015,1,3,0.695734024,5,,,,,,,,,,7,1,,2,,,,,,,1,1,1,,,,,,,6,1,1,1,1,1,1,1,,0,,,,,,4,6,1,1,1,,,,,,,2,,,,,3,,2,2,4,4,1,6,2,3,2,2,,,,1,1,2,,3,,,,,,,
201510651,2015,1,1,0.774756014,5,,,,,,,,,,7,4,6,2,,,5,,,,1,1,1,,,,,,,6,4,1,5,1,1,1,5,,0,,,,,,5,5,2,,,,,,,,,2,,,,,3,,1,2,1,1,8,8,4,5,9,8,,,,5,2,2,,12,,,,,,,
201510652,2015,1,1,1.010167003,3,3,4,3,5,,,1,1,,4,5,3,1,4,4,4,,,,2,1,4,5,6,6,5,3,,,,,,,,,,,1,2,1,2,4,3,,,1,1,1,,,,,,,2,,,,,3,,1,2,4,4,6,3,1,3,4,1,,,,4,2,2,,11,,,,,,,
201510653,2015,1,1,1.010167003,4,,,,,,,,,,5,5,4,2,,,4,,,,1,4,2,4,4,6,4,,5,5,5,5,2,6,5,1,4,,1,4,3,4,2,4,5,5,2,,,,,,,,,1,1,2,,,3,,3,2,4,4,7,3,2,2,4,1,,,,4,2,2,,9,,,,,,,
201510654,2015,1,1,0.740436971,4,,,,,,,,,,4,5,6,1,4,4,4,,,,1,1,1,,,,,,,6,5,1,5,6,5,1,4,,1,2,3,4,3,3,5,3,1,3,3,5,5,5,5,,,2,,,,,3,,1,1,4,2,5,5,1,2,10,1,,,,4,1,1,,8,2,5,,,,,
201510655,2015,1,1,0.740436971,4,,,,,,,,,,4,3,6,2,,,4,,,,2,1,2,4,4,6,6,4,,4,1,1,1,1,1,1,1,,0,,,,,,3,6,1,1,1,,,,,,,2,,,,,3,,7,4,6,3,8,5,2,5,8,1,,,,5,2,2,,6,,,,,,,
201510656,2015,1,1,1.010167003,4,,,,,,,,,,4,5,4,1,3,4,4,,,,3,3,1,5,,6,5,3,5,6,6,1,1,5,1,1,4,,1,5,4,4,3,4,5,4,2,,,,,,,,,1,2,1,,1,3,5,4,2,5,4,5,3,1,3,2,1,27,,,4,2,2,,7,,,,,,,
201510657,2015,1,3,0.85335201,4,,,,,,,,,,7,3,6,2,,,4,,,,5,5,1,4,,6,4,4,4,6,5,1,1,6,1,1,1,,1,3,3,3,3,3,4,6,2,,,,,,,,,2,,,,,3,,5,2,4,6,1,4,2,3,2,2,,,,2,2,2,,7,,,,,,,
201510658,2015,1,1,0.740436971,3,,,,,,,,,,4,2,4,2,,,4,,,,1,4,1,4,,4,4,,5,5,5,1,1,1,1,2,1,,1,4,4,4,3,4,5,4,1,4,1,3,,3,,,,2,,,,,3,,1,2,4,2,2,5,1,3,1,1,,,,2,1,1,,2,,,,,,,
201510659,2015,1,1,0.85335201,3,3,4,3,3,,,4,4,,4,5,4,2,,,4,,,,1,1,4,3,4,6,6,,,,,,,,,,,,0,,,,,,,,1,1,1,,,,,,,1,2,1,1,,3,5,3,1,5,4,5,4,2,3,5,1,3,,,3,2,2,,10,,,,,,,
201510660,2015,1,3,0.740436971,4,2,2,4,6,,,4,3,,7,5,6,2,,,4,,,,1,4,1,4,,6,4,,3,,,,,,,,,,1,3,3,3,4,2,,,1,1,1,,,,,,,1,2,1,1,,3,5,3,2,4,2,2,5,2,3,2,2,,,,2,2,2,,7,,,,,,,
201510661,2015,1,1,0.740436971,3,,,,,,,,,,5,4,4,2,,,3,,,,5,5,4,4,3,6,5,4,3,4,3,2,1,6,5,1,1,,1,3,3,3,2,4,4,3,1,1,1,,,,,,,1,1,1,,1,3,4,5,1,5,3,1,5,1,3,2,1,2,,,4,1,1,,11,,,,,,,
201510662,2015,1,1,1.720993996,4,1,1,3,4,,,1,1,,4,4,4,2,,,4,,,,2,1,1,4,,6,5,5,,,,,,,,,,,1,4,3,3,3,3,,,1,1,1,,,,,,,2,,,,,3,,2,2,2,1,4,2,1,2,5,3,,,,2,2,2,,6,,,,,,,
201510663,2015,1,1,0.695734024,3,,,,,,,,,,4,5,3,2,,,3,,,,4,4,1,4,,4,5,4,4,3,1,1,1,6,1,1,1,,0,,,,,,5,5,2,,,,,,,,,2,,,,,3,,1,1,4,4,8,6,2,3,2,23,,,,4,2,2,,8,,,,,,,
201510664,2015,1,1,0.85335201,3,2,3,2,4,,,1,2,,3,2,3,2,,,3,,,,1,1,1,,,,,,,,,,,,,,,,1,3,3,4,3,4,,,1,1,1,,,,,,,2,,,,,3,,7,1,6,3,8,4,2,5,9,1,,,,3,2,2,,10,,,,,,,
201510665,2015,1,1,1.720993996,2,4,3,3,5,,,4,3,,4,3,3,2,,,4,,,,2,1,1,4,,6,4,5,,,,,,,,,,,1,3,2,2,5,5,,,2,,,,,,,,,2,,,,,3,,2,2,3,4,3,2,2,3,5,1,,,,3,2,2,,3,,,,,,,
201510666,2015,1,1,1.720993996,4,4,4,3,4,,,3,3,,4,5,5,1,5,5,4,,,,3,2,1,4,,4,3,5,4,,,,,,,,,,1,4,3,4,3,4,,,1,5,4,5,5,5,4,,,2,,,,,3,,1,2,3,4,5,2,2,3,4,1,,,,4,2,2,,9,,,,,,,
201510667,2015,1,1,1.010167003,3,,,,,,,,,,4,5,4,2,,,4,,,,1,2,1,6,,6,6,,6,6,6,2,5,4,2,1,4,,1,3,3,4,4,3,5,4,1,1,1,,,,,,,2,,,,,3,,1,2,4,3,6,3,1,3,4,1,,,,4,2,2,,8,,,,,,,
201510668,2015,1,1,0.85335201,3,,,,,,,,,,5,5,5,1,5,5,4,,,,2,4,3,4,3,6,4,3,5,6,5,3,2,4,1,1,1,,1,3,2,3,3,4,5,3,1,4,3,5,5,7,5,,,1,2,1,1,,3,4,3,1,5,4,7,4,1,3,4,1,,,,4,2,2,,7,,,,,,,
