year,zipcode,dage,dethnic,dlivedsf,deduc,dincome,movesf,ownrenhm,City,State,AvePrice,Lat,Lng
2017,94112,5,4,6,3,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,4,2,8,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,2,3,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,5,3,5,1,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,6,4,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,2,4,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,3,2,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,3,6,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,4,6,3,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,5,4,5,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,10,6,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,4,2,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,1,2,2,1,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,1,6,2,4,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,1,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,2,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,5,3,6,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,3,2,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,1,6,3,3,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,3,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,4,2,4,6,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,7,3,2,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,9,6,5,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,5,4,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,2,4,5,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,3,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,3,1,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,5,4,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,3,4,4,7,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,5,2,4,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,6,3,1,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,4,1,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,4,2,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,8,2,3,5,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,3,4,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,4,2,2,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,3,4,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,4,4,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,1,1,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,1,4,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,4,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,8,2,6,5,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,7,1,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,3,3,4,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,5,6,3,5,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,1,2,1,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,1,2,3,8,4,4,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,9,6,5,8,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,3,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,6,1,1,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,3,2,3,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,10,5,4,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,4,3,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,3,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,3,3,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,1,4,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,1,5,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,8,9,2,5,8,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,2,5,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,4,4,7,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,5,2,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,4,3,5,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,4,4,3,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,3,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,5,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,2,3,8,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,2,4,4,5,6,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,10,4,2,4,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,4,4,5,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,4,3,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,4,1,3,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,6,3,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,2,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,5,1,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,4,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,6,4,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,4,2,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,2,4,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,3,3,8,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,2,4,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,1,6,1,4,4,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,4,1,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,2,2,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,3,1,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,5,2,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,5,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,3,4,7,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,1,4,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,10,6,3,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,8,4,1,8,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,1,6,3,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,4,4,6,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,6,4,6,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,5,4,6,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,9,4,3,8,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,5,3,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,4,2,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,3,6,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,5,4,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94110,7,4,6,4,8,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,1,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,2,3,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,3,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,3,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,5,5,4,3,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,5,3,3,2,5,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,10,6,3,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,10,4,3,1,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,6,4,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,8,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,6,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,3,4,1,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,5,6,4,3,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,5,6,3,3,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,4,4,4,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,9,6,4,5,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,2,6,3,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,5,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,8,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,6,2,2,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,6,4,8,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,6,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,1,6,4,5,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,5,4,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,10,2,4,4,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,6,4,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,2,5,4,8,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,1,4,6,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,3,4,4,8,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,5,4,2,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,5,4,7,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,3,4,8,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,6,4,5,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,4,2,6,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,8,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,4,4,4,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,6,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,3,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,4,4,8,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,10,6,3,6,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,5,4,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,2,5,3,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,6,3,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,1,2,4,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,1,6,2,8,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,4,1,4,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,5,2,1,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,8,9,5,5,8,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,2,4,6,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,4,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,6,5,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,3,5,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,8,5,3,3,5,4,4,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,5,3,3,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,3,3,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,3,4,4,5,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,2,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,10,6,4,5,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,7,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,2,4,2,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,2,4,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,4,3,8,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,5,6,4,8,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,2,4,7,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,6,4,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,4,5,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,3,2,5,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,5,2,3,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,5,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,6,4,4,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,3,4,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,5,4,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,4,1,4,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,4,3,5,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,10,5,3,5,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,6,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,4,1,3,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,6,4,5,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,5,4,6,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,6,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,3,1,2,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,6,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,7,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,3,2,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,2,6,4,6,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,6,4,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,6,4,6,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,10,4,4,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,4,1,5,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,6,4,3,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,2,5,2,8,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,5,4,5,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,6,4,2,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,4,6,4,6,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,6,4,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,6,4,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,4,4,7,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,4,2,7,2,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,2,2,2,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,3,1,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,3,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,5,3,8,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,5,5,4,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,3,1,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,5,6,1,8,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,9,5,4,1,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,8,5,3,5,8,3,4,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,5,1,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,1,5,1,2,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,1,4,4,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,1,5,3,6,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,2,2,2,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,6,3,3,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,4,4,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,10,6,2,5,1,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,5,2,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,6,4,7,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,2,6,2,8,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,4,2,4,7,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,5,5,6,3,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,3,4,4,6,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,2,4,8,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,3,4,5,1,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,1,4,8,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,8,3,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,4,4,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,6,3,8,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,5,5,4,4,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,6,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,7,5,6,1,1,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,5,4,3,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,2,1,5,4,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,3,4,4,4,6,2,2,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,5,4,3,6,3,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,6,5,3,1,4,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,4,9,6,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
2017,94110,2,4,2,4,7,4,1,San Francisco,CA,1428691.6666666667,37.7485824,-122.4184108
